0.065,56.6242,98.4626,150.848,215.52,295.089,3.680573,6.400069,9.80512,14.0088,19.180785
0.066,55.9168,97.1644,148.787,212.567,291.01,3.6905088,6.4128504,9.819942,14.029422,19.20666
0.067,55.231,95.9056,146.833,209.781,287.054,3.700477,6.4256752,9.837811,14.055327,19.232618
0.068,54.5773,94.708,144.937,207.002,283.215,3.7112564,6.440144,9.855716,14.076136,19.25862
0.069,53.932,93.5225,143.097,204.304,279.488,3.721308,6.4530525,9.873693,14.096976,19.284672
0.07,53.3057,92.3714,141.267,201.683,275.869,3.731399,6.465998,9.88869,14.11781,19.31083
0.071,52.6975,91.2761,139.532,199.137,272.475,3.7415225,6.4806031,9.906772,14.138727,19.345725
0.072,52.1067,90.1893,137.846,196.663,269.056,3.7516824,6.4936296,9.924912,14.159736,19.372032
0.073,51.5435,89.1328,136.206,194.257,265.731,3.7626755,6.5066944,9.943038,14.180761,19.398363
0.074,50.9854,88.1276,134.571,191.988,262.497,3.7729196,6.5214424,9.958254,14.207112,19.424778
0.075,50.4426,87.1279,133.02,189.711,259.35,3.783195,6.5345925,9.9765,14.228325,19.45125
0.076,49.9147,86.155,131.511,187.493,256.286,3.7935172,6.54778,9.994836,14.249468,19.477736
0.077,49.401,85.208,130.002,185.334,253.303,3.803877,6.561016,10.010154,14.270718,19.504331
0.078,48.901,84.2857,128.571,183.232,250.397,3.814278,6.5742846,10.028538,14.292096,19.530966
0.079,48.4141,83.4084,127.178,181.183,247.566,3.8247139,6.5892636,10.047062,14.313457,19.557714
0.08,47.94,82.5327,125.781,179.186,244.806,3.8352,6.602616,10.06248,14.33488,19.58448
0.081,47.478,81.6792,124.457,177.238,242.115,3.845718,6.6160152,10.081017,14.356278,19.611315
0.082,47.0178,80.847,123.129,175.339,239.49,3.8554596,6.629454,10.096578,14.377798,19.63818
0.083,46.579,80.0353,121.87,173.487,236.93,3.866057,6.6429299,10.11521,14.399421,19.66519
0.084,46.1511,79.2435,120.642,171.744,234.431,3.8766924,6.656454,10.133928,14.426496,19.692204
0.085,45.7338,78.4907,119.407,169.978,231.992,3.887373,6.6717095,10.149595,14.44813,19.71932
0.086,45.3266,77.7363,118.238,168.255,229.61,3.8980876,6.6853218,10.168468,14.46993,19.74646
0.087,44.9198,76.9996,117.059,166.572,227.284,3.9080226,6.6989652,10.184133,14.491764,19.773708
0.088,44.532,76.2802,115.944,164.927,225.011,3.918816,6.7126576,10.203072,14.513576,19.800968
0.089,44.1534,75.5775,114.855,163.32,222.893,3.9296526,6.7263975,10.222095,14.53548,19.837477
0.09,43.7744,74.8908,113.755,161.75,220.721,3.939696,6.740172,10.23795,14.5575,19.86489
0.091,43.4134,74.2197,112.715,160.215,218.598,3.9506194,6.7539927,10.257065,14.579565,19.892418
0.092,43.0515,73.5636,111.663,158.713,216.521,3.960738,6.7678512,10.272996,14.601596,19.919932
0.093,42.7068,72.9221,110.669,157.245,214.49,3.9717324,6.7817553,10.292217,14.623785,19.94757
0.094,42.3609,72.2947,109.662,155.808,212.503,3.9819246,6.7957018,10.308228,14.645952,19.975282
0.095,42.0317,71.681,108.711,154.402,210.559,3.9930115,6.809695,10.327545,14.66819,20.003105
0.096,41.7008,71.0805,107.747,153.026,208.655,4.0032768,6.823728,10.343712,14.690496,20.03088
0.097,41.386,70.4929,106.836,151.679,206.792,4.014442,6.8378113,10.363092,14.712863,20.058824
0.098,41.0693,69.9176,105.911,150.36,204.967,4.0247914,6.8519248,10.379278,14.73528,20.086766
0.099,40.7681,69.3366,105.039,149.069,203.086,4.0360419,6.8643234,10.398861,14.757831,20.105514
