0.055,-39.3956,-121.643,-274.303,-536.647,-969.303,-2.166758,-6.690365,-15.086665,-29.515585,-53.311665
0.056,-38.9279,-119.949,-270.355,-528.559,-954.464,-2.1799624,-6.717144,-15.13988,-29.599304,-53.449984
0.057,-38.496,-118.376,-266.55,-521.131,-940.153,-2.194272,-6.747432,-15.19335,-29.704467,-53.588721
0.058,-38.0628,-116.802,-262.88,-513.602,-926.345,-2.2076424,-6.774516,-15.24704,-29.788916,-53.72801
0.059,-37.6633,-115.34,-259.339,-506.333,-913.013,-2.2221347,-6.80506,-15.301001,-29.873647,-53.867767
0.06,-37.2786,-113.874,-255.92,-499.313,-900.133,-2.236716,-6.83244,-15.3552,-29.95878,-54.00798
0.061,-36.8909,-112.513,-252.468,-492.878,-887.684,-2.2503449,-6.863293,-15.400548,-30.065558,-54.148724
0.062,-36.5341,-111.144,-249.277,-486.313,-876.406,-2.2651142,-6.890928,-15.455174,-30.151406,-54.337172
0.063,-36.1732,-109.875,-246.191,-479.961,-864.747,-2.2789116,-6.922125,-15.510033,-30.237543,-54.479061
0.064,-35.825,-108.594,-243.206,-473.812,-853.461,-2.2928,-6.950016,-15.565184,-30.323968,-54.621504
0.065,-35.5053,-107.408,-240.316,-467.858,-842.53,-2.3078445,-6.98152,-15.62054,-30.41077,-54.76445
0.066,-35.1804,-106.207,-237.377,-462.089,-831.938,-2.3219064,-7.009662,-15.666882,-30.497874,-54.907908
0.067,-34.8665,-105.044,-234.667,-456.824,-821.669,-2.3360555,-7.037948,-15.722689,-30.607208,-55.051823
0.068,-34.5793,-103.97,-232.041,-451.398,-811.71,-2.3513924,-7.06996,-15.778788,-30.695064,-55.19628
0.069,-34.2858,-102.878,-229.494,-446.135,-802.048,-2.3657202,-7.098582,-15.835086,-30.783315,-55.341312
0.07,-34.0019,-101.818,-226.889,-441.026,-792.668,-2.380133,-7.12726,-15.88223,-30.87182,-55.48676
0.071,-33.7273,-100.841,-224.493,-436.066,-784.248,-2.3946383,-7.159711,-15.939003,-30.960686,-55.681608
0.072,-33.4615,-99.8435,-222.168,-431.248,-775.394,-2.409228,-7.188732,-15.996096,-31.049856,-55.828368
0.073,-33.2198,-98.875,-219.91,-426.568,-766.789,-2.4250454,-7.217875,-16.05343,-31.139464,-55.975597
0.074,-32.9707,-97.9841,-217.586,-422.322,-758.424,-2.4398318,-7.2508234,-16.101364,-31.251828,-56.123376
0.075,-32.7293,-97.0702,-215.455,-417.895,-750.289,-2.4546975,-7.280265,-16.159125,-31.342125,-56.271675
0.076,-32.4956,-96.1821,-213.384,-413.59,-742.376,-2.4696656,-7.3098396,-16.217184,-31.43284,-56.420576
0.077,-32.2691,-95.319,-211.244,-409.4,-734.675,-2.4847207,-7.339563,-16.265788,-31.5238,-56.569975
0.078,-32.0496,-94.4798,-209.286,-405.323,-727.178,-2.4998688,-7.3694244,-16.324308,-31.615194,-56.719884
0.079,-31.8369,-93.7113,-207.381,-401.353,-719.878,-2.5151151,-7.4031927,-16.383099,-31.706887,-56.870362
0.08,-31.6306,-92.917,-205.404,-397.487,-712.767,-2.530448,-7.43336,-16.43232,-31.79896,-57.02136
0.081,-31.4306,-92.144,-203.6,-393.72,-705.839,-2.5458786,-7.463664,-16.4916,-31.89132,-57.172959
0.082,-31.2221,-91.3918,-201.722,-390.05,-699.086,-2.5602122,-7.4941276,-16.541204,-31.9841,-57.325052
0.083,-31.0341,-90.6594,-200.012,-386.473,-692.503,-2.5758303,-7.5247302,-16.600996,-32.077259,-57.477749
0.084,-30.8517,-89.9462,-198.346,-383.264,-686.083,-2.5915428,-7.5554808,-16.661064,-32.194176,-57.630972
0.085,-30.6748,-89.2971,-196.604,-379.86,-679.821,-2.607358,-7.5902535,-16.71134,-32.2881,-57.784785
0.086,-30.5031,-88.62,-195.022,-376.54,-673.711,-2.6232666,-7.62132,-16.771892,-32.38244,-57.939146
0.087,-30.3223,-87.9602,-193.363,-373.3,-667.747,-2.6380401,-7.6525374,-16.822581,-32.4771,-58.093989
0.088,-30.1607,-87.3171,-191.86,-370.138,-661.926,-2.6541416,-7.6839048,-16.88368,-32.572144,-58.249488
0.089,-30.0039,-86.6902,-190.394,-367.051,-656.828,-2.6703471,-7.7154278,-16.945066,-32.667539,-58.457692
0.09,-29.8377,-86.0789,-188.849,-364.037,-651.272,-2.685393,-7.747101,-16.99641,-32.76333,-58.61448
0.091,-29.69,-85.4827,-187.454,-361.093,-645.845,-2.70179,-7.7789257,-17.058314,-32.859463,-58.771895
0.092,-29.5328,-84.9011,-185.979,-358.217,-640.542,-2.7170176,-7.8109012,-17.110068,-32.955964,-58.929864
0.093,-29.3937,-84.3338,-184.651,-355.407,-635.359,-2.7336141,-7.8430434,-17.172543,-33.052851,-59.088387
0.094,-29.245,-83.7802,-183.242,-352.661,-630.293,-2.74903,-7.8753388,-17.224748,-33.150134,-59.247542
0.095,-29.1139,-83.2398,-181.976,-349.977,-625.34,-2.7658205,-7.907781,-17.28772,-33.247815,-59.4073
0.096,-28.9732,-82.7124,-180.629,-347.352,-620.496,-2.7814272,-7.9403904,-17.340384,-33.345792,-59.567616
0.097,-28.8497,-82.1976,-179.421,-344.786,-615.758,-2.7984209,-7.9731672,-17.403837,-33.444242,-59.728526
0.098,-28.7165,-81.6948,-178.132,-342.276,-611.122,-2.814217,-8.0060904,-17.456936,-33.543048,-59.889956
0.099,-28.6002,-81.162,-176.98,-339.821,-606.04,-2.8314198,-8.035038,-17.52102,-33.642279,-59.99796
