110,1.12044
120,1.12044
130,1.12044
140,1.12044
150,1.12043
160,1.12044
170,1.12044
180,1.12042
190,1.12044
200,1.12044
210,1.12043
220,1.12044
230,1.12044
240,1.12043
250,1.12045
260,1.12042
270,1.12044
280,1.12044
290,1.12044
300,1.12044
310,1.12043
320,1.12042
330,1.12044
340,1.12043
350,1.12041
360,1.12042
370,1.12045
380,1.12043
390,1.12045
400,1.12043
410,1.12042
420,1.12044
430,1.12045
440,1.12044
450,1.12042
460,1.12042
470,1.12042
480,1.12043
490,1.12044
500,1.12045
510,1.12041
520,1.12042
530,1.12042
540,1.12042
550,1.12044
560,1.12043
570,1.12045
580,1.12046
590,1.12043
600,1.12042
610,1.12042
620,1.12043
630,1.12042
640,1.12046
650,1.12045
660,1.12045
670,1.12045
680,1.12046
690,1.12043
700,1.12041
710,1.12041
720,1.12042
730,1.12043
740,1.12041
750,1.1204
760,1.12044
770,1.12044
780,1.12044
790,1.12044
800,1.12044
810,1.12044
820,1.12043
830,1.12041
840,1.12041
850,1.12041
860,1.1204
870,1.12042
880,1.12042
890,1.12043
900,1.12043
910,1.12043
920,1.12045
930,1.12045
940,1.12045
950,1.12045
960,1.12047
970,1.12046
980,1.12046
990,1.12042
1000,1.12041
1010,1.12043
1020,1.12042
1030,1.12042
1040,1.1204
1050,1.12043
1060,1.12043
1070,1.12041
1080,1.12042
1090,1.12041
1100,1.1204
1110,1.12043
1120,1.12042
1130,1.12046
1140,1.12045
1150,1.12046
1160,1.12045
1170,1.12043
1180,1.12045
1190,1.12047
1200,1.12045
1210,1.1204
1220,1.12041
1230,1.12042
1240,1.12042
1250,1.1204
1260,1.12041
1270,1.12041
1280,1.1204
1290,1.12043
1300,1.12042
1310,1.12041
1320,1.12041
1330,1.12042
1340,1.1204
1350,1.12039
1360,1.12041
1370,1.1204
1380,1.12041
1390,1.12041
1400,1.1204
1410,1.12042
1420,1.12047
1430,1.12047
1440,1.12047
1450,1.12047
1460,1.12047
1470,1.12043
1480,1.12044
1490,1.12046
1500,1.12044
1510,1.12044
1520,1.12045
1530,1.12043
1540,1.12042
1550,1.1204
1560,1.12039
1570,1.12041
1580,1.12041
1590,1.12043
1600,1.1204
1610,1.12039
1620,1.12042
1630,1.12043
1640,1.12039
1650,1.12039
1660,1.12042
1670,1.12041
1680,1.12039
1690,1.12041
1700,1.12039
1710,1.12041
1720,1.12039
1730,1.12042
1740,1.12041
1750,1.1204
1760,1.1204
1770,1.1204
1780,1.12042
1790,1.1204
1800,1.12039
1810,1.12039
1820,1.12041
1830,1.1204
1840,1.1204
1850,1.12046
1860,1.12046
1870,1.12047
1880,1.12045
1890,1.12045
1900,1.12048
1910,1.12043
1920,1.12046
1930,1.12047
1940,1.12045
1950,1.12046
1960,1.12045
1970,1.12047
1980,1.12047
1990,1.12046
2000,1.12043
2010,1.12043
2020,1.12041
2030,1.12043
2040,1.12039
2050,1.12043
2060,1.12041
2070,1.12043
2080,1.12039
2090,1.12039
2100,1.12043
2110,1.12041
2120,1.12039
2130,1.1204
2140,1.12041
2150,1.12041
2160,1.12041
2170,1.12041
2180,1.1204
2190,1.12043
2200,1.12042
2210,1.1204
2220,1.12043
2230,1.12041
2240,1.12038
